path;data;extension;date;length;length_after_html_drop;@userName;hashtag;URLs;emoticon;emoji;length_after_cleaning_text;language;interjection;target
sms-spam-collection/_ham_/4612.tsms; time ü finish?;tsms;null;19;19; ; ; ; ; ;19;en;what -- time -- ;ham
sms-spam-collection/_ham_/1525.tsms;hi:)cts employee   ?;tsms;null;30;30; ; ; ; ; ;30;en;how -- ;ham
sms-spam-collection/_ham_/2451.tsms;k..give back  .;tsms;null;24;24; ; ; ; ; ;24;en;thanks -- ;ham
sms-spam-collection/_ham_/199.tsms;  kate    evening?  hope     tomorrow   bit     bloody babyjontet! text back   .  xxx;tsms;null;132;132; ; ; ;:) ; ;130;en;see -- how -- hi -- ;ham
sms-spam-collection/_ham_/193.tsms; :)finally  completed  ;tsms;null;38;38; ; ; ;:) ; ;35;en;hi -- ;ham
sms-spam-collection/_ham_/30.tsms;wait '     clear,        sarcastic   '      live  ;tsms;null;131;131; ; ; ; ; ;131;en;why -- sure -- not -- ;ham
sms-spam-collection/_ham_/5431.tsms;er yeah,      15:26, !     pub/cafe  sit      ;tsms;null;98;98; ; ; ; ; ;98;en;yeah -- when -- there -- sorry! -- er -- come -- ;ham
sms-spam-collection/_ham_/5153.tsms; problem   renewal. i.ll          details.;tsms;null;80;80; ; ; ; ; ;80;en;right -- no problem -- don't -- away -- ;ham
sms-spam-collection/_ham_/2633.tsms;  cal  sir.  meeting;tsms;null;31;31; ; ; ; ; ;31;en; ;ham
sms-spam-collection/_ham_/4576.tsms; directly behind...  4 rows  ü...;tsms;null;46;46; ; ; ; ; ;46;en;not -- ;ham
sms-spam-collection/_ham_/5089.tsms;good morning, instant message suffering  fever  dysentry ..       office today.;tsms;null;95;95; ; ; ; ; ;95;en;not -- morning -- good morning -- good -- come -- ;ham
sms-spam-collection/_ham_/229.tsms;life   strict  teacher...  teacher teaches lesson &  conducts exam,  life  conducts exam &  teaches lessons. happy morning. . . ;tsms;null;166;159; ; ; ; ; ;159;en;morning -- ;ham
sms-spam-collection/_ham_/997.tsms;yetunde '  class    run water    make  .  .;tsms;null;73;73; ; ; ; ; ;73;en;okay -- now -- not -- ;ham
sms-spam-collection/_ham_/3946.tsms;   gentle princess!   make sweet gentle love...;tsms;null;61;61; ; ; ; ; ;61;en; ;ham
sms-spam-collection/_ham_/1315.tsms;   2 colours lor.  colour   light     darker lor.  '  ' styling  hair .;tsms;null;123;123; ; ; ; ; ;123;en;quite -- now -- ;ham
sms-spam-collection/_ham_/3898.tsms;no. thank you. you've been wonderful;tsms;null;37;37; ; ; ; ; ;37;ht; ;ham
sms-spam-collection/_ham_/1784.tsms; dear    free messages   recharge.   ;tsms;null;63;63; ; ; ; ; ;63;en;hi -- ;ham
sms-spam-collection/_ham_/2305.tsms;friendship poe dear  dear        hear   fear live  cheer   tear     dear. good ni8;tsms;null;128;128; ; ; ;m: ; ;126;en;oh dear -- oh -- not -- no more -- good -- don't -- ;ham
sms-spam-collection/_ham_/974.tsms;   account number?;tsms;null;29;29; ; ; ; ; ;29;en;what -- ;ham
sms-spam-collection/_ham_/5459.tsms;arun can u transfr me d amt;tsms;null;28;28; ; ; ; ; ;28;oc; ;ham
sms-spam-collection/_ham_/4505.tsms; told  hour    posting  chennai:)because ' working ;tsms;null;75;75; ; ; ;:) ; ;72;en;here -- ;ham
sms-spam-collection/_ham_/2549.tsms;honestly   made  lovely cup  tea  promptly dropped  keys     burnt  fingers   !;tsms;null;123;123; ; ; ; ; ;123;en;out! -- honestly -- ;ham
sms-spam-collection/_ham_/819.tsms;    responding;tsms;null;28;28; ; ; ; ; ;28;en;why -- not -- ;ham
sms-spam-collection/_ham_/1704.tsms; taste fish curry ;tsms;null;26;26; ; ; ;:-P ; ;22;en; ;ham
sms-spam-collection/_ham_/2213.tsms;     days    billion classes, ?;tsms;null;59;59; ; ; ; ; ;59;en;this -- right -- ;ham
sms-spam-collection/_ham_/3353.tsms;call      coming today       fool    ;tsms;null;83;83; ; ; ; ; ;83;en;this -- say -- okay -- not -- like -- ;ham
sms-spam-collection/_ham_/2140.tsms;   remembered    bathe  dog today..;tsms;null;50;50; ; ; ; ; ;50;en; ;ham
sms-spam-collection/_ham_/3050.tsms;laughing  loud       awesome phone.   click delete     .;tsms;null;86;86; ; ; ; ; ;86;en;right -- out -- now -- not -- click -- ;ham
sms-spam-collection/_ham_/3039.tsms;   bothering      trust  answers. .;tsms;null;64;64; ; ; ; ; ;64;en;not -- ;ham
sms-spam-collection/_ham_/3047.tsms; how'  weather  ?;tsms;null;33;33; ; ; ; ; ;33;en;there -- so -- over -- ;ham
sms-spam-collection/_ham_/1994.tsms;eh den sat u book  kb liao huh...;tsms;null;35;35; ; ; ; ; ;35;br; ;ham
sms-spam-collection/_ham_/1675.tsms; dub but je still buff;tsms;null;26;26; ; ; ; ; ;26;id; ;ham
sms-spam-collection/_ham_/3233.tsms;guess    time.    show   watch   do..;tsms;null;74;74; ; ; ; ; ;74;en;when -- time -- ;ham
sms-spam-collection/_ham_/151.tsms; wine  flowing  '   nevering..;tsms;null;46;46; ; ; ; ; ;46;en; ;ham
sms-spam-collection/_ham_/2966.tsms;  had..yeah sapna aunty manege y'day hogidhe..chinnu full weak  swalpa black agidhane..;tsms;null;95;95; ; ; ; ; ;95;en;yeah -- not -- ;ham
sms-spam-collection/_ham_/1038.tsms;naughty   '   flirt, flirt  flirt,   loving   gettin hurt, hurt  hurt... good nyt;tsms;null;129;129; ; ; ;t: :-) ; ;124;en;rather -- good -- ;ham
sms-spam-collection/_ham_/4479.tsms;i anything lor.;tsms;null;16;16; ; ; ; ; ;16;tl; ;ham
sms-spam-collection/_ham_/5547.tsms;   durban      number;tsms;null;46;46; ; ; ; ; ;46;en;this -- hi -- ;ham
sms-spam-collection/_ham_/1836.tsms;*   september  !;tsms;null;29;29; ; ; ; ; ;29;en; ;ham
sms-spam-collection/_ham_/3691.tsms;what happen dear tell ;tsms;null;25;25; ; ; ; ; ;25;nl; ;ham
sms-spam-collection/_ham_/5126.tsms;  impossible  argue     treats    ,    released  ...       remind     ;tsms;null;155;155; ; ; ; ; ;155;en;like -- ;ham
sms-spam-collection/_ham_/204.tsms;goodmorning sleeping ga.;tsms;null;25;25; ; ; ; ; ;25;tl; ;ham
sms-spam-collection/_ham_/733.tsms;laughing  loud  won' feel bad     money       steak dinner ;tsms;null;81;81; ; ; ;#�NOMBRE?; ;78;en;when -- out -- ;ham
sms-spam-collection/_ham_/3882.tsms;      ans. bslvyl   fullonsms.;tsms;null;59;59; ; ; ; ; ;59;en;via -- ;ham
sms-spam-collection/_ham_/1603.tsms; past  problem;tsms;null;26;26; ; ; ;:-) ; ;22;en;okay -- ;ham
sms-spam-collection/_ham_/2543.tsms;aiyo please ü got time meh.;tsms;null;28;28; ; ; ; ; ;28;ht; ;ham
sms-spam-collection/_ham_/1417.tsms;no.. hours before.  hair cut .;tsms;null;40;40; ; ; ; ; ;40;en; ;ham
sms-spam-collection/_ham_/2638.tsms;     cancer. moms making  big deal    regular checkup    pap smear;tsms;null;86;86; ; ; ; ; ;86;en;out -- not -- big deal -- ;ham
sms-spam-collection/_ham_/1176.tsms;horrible  eat macs eat   forgot    rite...    long 2 reply.  thk    toot     prepared.     eat?;tsms;null;151;151; ; ; ; ; ;151;en;what -- so long -- so -- now -- ;ham
sms-spam-collection/_ham_/2578.tsms;hey whats ?  sleeping  morning?;tsms;null;38;38; ; ; ; ; ;38;en;morning -- hey -- ;ham
sms-spam-collection/_ham_/4022.tsms;   pick rayan macleran .;tsms;null;38;38; ; ; ; ; ;38;en;there -- ;ham
sms-spam-collection/_ham_/1769.tsms;.    difficult    simple   enter  place;tsms;null;69;69; ; ; ; ; ;69;en;way -- this -- how -- ;ham
sms-spam-collection/_ham_/1379.tsms;ya tel, wats ur problem..;tsms;null;26;26; ; ; ; ; ;26;af; ;ham
sms-spam-collection/_ham_/1065.tsms;' fine,  bitch      ;tsms;null;51;51; ; ; ; ; ;51;en;later -- ;ham
sms-spam-collection/_ham_/3489.tsms;still  have not checked it da. . .;tsms;null;36;36; ; ; ; ; ;36;sv; ;ham
sms-spam-collection/_ham_/4594.tsms;    wun  angry. message  aft   home tonight.;tsms;null;54;54; ; ; ; ; ;54;en;okay -- come -- ;ham
sms-spam-collection/_ham_/254.tsms;ups   3days ,   shipping company  takes 2wks.     usps  takes  week      lag     bribe nipost    stuff.;tsms;null;180;180; ; ; ; ; ;180;en;when -- way -- ups -- stuff -- ;ham
sms-spam-collection/_ham_/5410.tsms;...     pub?;tsms;null;24;24; ; ; ; ; ;24;en; ;ham
sms-spam-collection/_ham_/4164.tsms; told   coming  wednesday.;tsms;null;36;36; ; ; ; ; ;36;en; ;ham
sms-spam-collection/_ham_/1061.tsms;' working technical support :)voice process.networking field.;tsms;null;64;64; ; ; ; ; ;64;en; ;ham
sms-spam-collection/_ham_/4957.tsms;ahhhh... woken !  bad dream   tho,         didnt    comedy night   guess instant message   .;tsms;null;147;147; ; ; ;:) ; ;145;en;so -- right -- now -- night -- like -- don't -- ;ham
sms-spam-collection/_ham_/429.tsms;7  esplanade..  ü mind giving   lift     car today..;tsms;null;69;69; ; ; ; ; ;69;en; ;ham
sms-spam-collection/_ham_/1815.tsms;  jess        work  call     instant message  home  eve. xxx;tsms;null;90;90; ; ; ; ; ;90;en;when -- hi -- don't -- ;ham
sms-spam-collection/_ham_/2604.tsms;"""instant message  arestaurant eating squid!      10:30   dosomething     late?""";tsms;null;98;98; ; ; ; ; ;98;en;out -- ;ham
sms-spam-collection/_ham_/3580.tsms;multiply  numbers independently  count decimal points ,   division, push  decimal places   showed .;tsms;null;127;127; ; ; ; ; ;127;en;like -- ;ham
sms-spam-collection/_ham_/69.tsms; plane  give   month end.;tsms;null;35;35; ; ; ; ; ;35;en;this -- ;ham
sms-spam-collection/_ham_/209.tsms;  give  connection today   <decimal>  refund  bill ;tsms;null;87;80; ; ; ; ; ;80;en; ;ham
sms-spam-collection/_ham_/3723.tsms;'   movie... collect car oredi...;tsms;null;39;39; ; ; ; ; ;39;en; ;ham
sms-spam-collection/_ham_/920.tsms; talk       word.;tsms;null;38;38; ; ; ; ; ;38;en;word -- okay -- my word -- don't -- ;ham
sms-spam-collection/_ham_/5414.tsms;great.     handle  victoria island traffic.  '  album due;tsms;null;81;81; ; ; ; ; ;81;en;so -- how -- great -- ;ham
sms-spam-collection/_ham_/1099.tsms; gifts!!       throw    cliff  ?;tsms;null;74;74; ; ; ; ; ;74;en; ;ham
sms-spam-collection/_ham_/665.tsms; baby!   study   positions   kama sutra ;tsms;null;62;62; ; ; ;";) "; ;59;en;yes -- ;ham
sms-spam-collection/_ham_/2398.tsms;neshanth..tel    ?;tsms;null;26;26; ; ; ; ; ;26;en; ;ham
sms-spam-collection/_ham_/1485.tsms;sorry, i'll call later;tsms;null;23;23; ; ; ; ; ;23;it; ;ham
sms-spam-collection/_ham_/2662.tsms;    dad   back?;tsms;null;35;35; ; ; ; ; ;35;en;you know -- when -- ;ham
sms-spam-collection/_ham_/4828.tsms;     giving  problems      leave it...;tsms;null;69;69; ; ; ; ; ;69;en;yes -- so -- now -- not -- ;ham
sms-spam-collection/_ham_/2598.tsms; fujitsu, ibm, hp, toshiba...   lot  model   say...;tsms;null;66;66; ; ; ; ; ;66;en;how -- ;ham
sms-spam-collection/_ham_/5142.tsms;yeah  imagine     gentle. unlike   docs  treat  patients  turkeys.;tsms;null;103;103; ; ; ; ; ;103;en;yeah -- really -- like -- ;ham
sms-spam-collection/_ham_/3337.tsms;   back urself lor...;tsms;null;29;29; ; ; ; ; ;29;en; ;ham
sms-spam-collection/_ham_/1731.tsms; project  friends lor.;tsms;null;27;27; ; ; ; ; ;27;en;doing -- ;ham
sms-spam-collection/_ham_/5038.tsms;(you  hear   me);tsms;null;29;29; ; ; ; ; ;29;en; ;ham
sms-spam-collection/_ham_/507.tsms; westshore  hyde park village,  place   house?;tsms;null;63;63; ; ; ; ; ;63;en; ;ham
sms-spam-collection/_ham_/682.tsms;ü log  4 .   sdryb8i;tsms;null;30;30; ; ; ; ; ;30;en;what -- ;ham
sms-spam-collection/_ham_/4259.tsms;  late.     ;tsms;null;30;30; ; ; ; ; ;30;en;there -- ;ham
sms-spam-collection/_ham_/1335.tsms; !  half hour   longer  syria  canada, eh ? wow       work    day      extra time ! *grins*;tsms;null;151;151; ; ; ; ; ;151;en;wow -- time -- so -- oh -- eh -- ;ham
sms-spam-collection/_ham_/4802.tsms; guy   car shop   flirting     phone number   paperwork  called  texted . ' nervous         address.   call  boss   , knowing     fired?;tsms;null;241;241; ; ; ; ; ;241;en;this -- shop -- now -- ;ham
sms-spam-collection/_ham_/4622.tsms;received, understood  acted !;tsms;null;35;35; ; ; ; ; ;35;en;understood -- ;ham
sms-spam-collection/_ham_/924.tsms;   attend   rounds today..  did' reach home..;tsms;null;74;74; ; ; ; ; ;74;en; ;ham
sms-spam-collection/_ham_/3303.tsms;stop calling      cancer.  throat hurts  talk.    answering everyones calls.      call '  babysitting  monday;tsms;null;166;166; ; ; ; ; ;166;en;stop -- not -- ;ham
sms-spam-collection/_ham_/4093.tsms; remain unconvinced     elaborate test   willpower;tsms;null;71;71; ; ; ; ; ;71;en;this -- ;ham
sms-spam-collection/_ham_/4321.tsms;hey mr        sea view    couple  gays   games! give   bell  yeah finish;tsms;null;112;112; ; ; ; ; ;112;en;yeah -- when -- hey -- ;ham
sms-spam-collection/_ham_/1208.tsms;       strong arms...;tsms;null;38;38; ; ; ; ; ;38;en; ;ham
sms-spam-collection/_ham_/3957.tsms;haha...   angry  yourself...     practice   real thing. ;tsms;null;84;84; ; ; ;=) ; ;81;en;don't -- ;ham
sms-spam-collection/_ham_/3252.tsms;i‘ll leave  , ?;tsms;null;28;28; ; ; ; ; ;28;en;okay -- ;ham
sms-spam-collection/_ham_/3609.tsms;  quick  bare .;tsms;null;31;31; ; ; ; ; ;31;en;this -- come -- ;ham
sms-spam-collection/_ham_/2637.tsms; god    bed!;tsms;null;27;27; ; ; ; ; ;27;en;thank god -- ;ham
sms-spam-collection/_ham_/51.tsms; gram  runs  <#> ,  half eighth  smarter         gram  <#> ;tsms;null;125;112; ; ; ; ; ;112;en;like -- ;ham
sms-spam-collection/_ham_/3510.tsms; petey!noim   wanted 2 chat  avent spoken 2  4  long time-hope   alrite. good nit    love yeah am.;tsms;null;125;125; ; ; ; ; ;125;en;yeah -- okay -- hi -- good -- doing -- ;ham
sms-spam-collection/_ham_/3662.tsms;     great weekend!;tsms;null;36;36; ; ; ; ; ;36;en;well -- great -- ;ham
sms-spam-collection/_ham_/208.tsms;aight yo, dats straight dogg;tsms;null;29;29; ; ; ; ; ;29;ga; ;ham
sms-spam-collection/_ham_/2986.tsms; break time one... how...       stuff fr ü?;tsms;null;60;60; ; ; ; ; ;60;en;time -- stuff -- out -- come -- ;ham
sms-spam-collection/_ham_/3200.tsms; de.   online shop    asked.;tsms;null;48;48; ; ; ; ; ;48;en;so -- shop -- ;ham
sms-spam-collection/_ham_/5560.tsms;sorry, i'll call later;tsms;null;23;23; ; ; ; ; ;23;it; ;ham
sms-spam-collection/_ham_/3768.tsms;sir goodmorning,  free call .;tsms;null;36;36; ; ; ; ; ;36;en; ;ham
sms-spam-collection/_ham_/1396.tsms; cool!    gentleman   treat   dignity  respect.;tsms;null;74;74; ; ; ; ; ;74;en;respect -- ;ham
sms-spam-collection/_ham_/5343.tsms;     make  stink!;tsms;null;39;39; ; ; ; ; ;39;en; ;ham
sms-spam-collection/_ham_/4810.tsms;  worry ,  understand  important      put   place   poorly thought  punishment   face   worst thing    happened  .   back    kill ;tsms;null;202;202; ; ; ; ; ;202;en;right -- out -- not -- how -- ;ham
sms-spam-collection/_ham_/5573.tsms;rolling   floor laughing.  true   ;tsms;null;27;27; ; ; ; ; ;27;en; ;ham
sms-spam-collection/_ham_/4516.tsms;  random    roomate  campus.  graduated;tsms;null;59;59; ; ; ; ; ;59;en;saw -- ;ham
sms-spam-collection/_ham_/404.tsms;  ' happening     ;tsms;null;49;49; ; ; ; ; ;49;en;here -- ;ham
sms-spam-collection/_ham_/1660.tsms;yeah, '  class ?;tsms;null;29;29; ; ; ; ; ;29;en;yeah -- ;ham
sms-spam-collection/_ham_/624.tsms;, ,    things  .    pub .;tsms;null;59;59; ; ; ; ; ;59;en;sorry -- later -- ;ham
sms-spam-collection/_ham_/4379.tsms; ,     dinner  ?;tsms;null;46;46; ; ; ; ; ;46;en;not -- doing -- ;ham
sms-spam-collection/_ham_/3984.tsms;nationwide auto centre (or   that)  newport road.    ;tsms;null;84;84; ; ; ; ; ;84;en;there -- like -- ;ham
sms-spam-collection/_ham_/5527.tsms;      bad  feel  basically   times  text       drugs;tsms;null;104;104; ; ; ; ; ;104;en;when -- how -- ;ham
sms-spam-collection/_ham_/5067.tsms; calls  . afternoon onwords mtnl service  problem  south mumbai.   hear    cann' listen .;tsms;null;120;120; ; ; ; ; ;120;en;later -- afternoon -- ;ham
sms-spam-collection/_ham_/411.tsms;   room   point    iron   plan   weekend;tsms;null;76;76; ; ; ; ; ;76;en;this -- so -- out -- come by -- come -- ;ham
sms-spam-collection/_ham_/4679.tsms;   good thing '    connection  bw;tsms;null;56;56; ; ; ; ; ;56;en;now -- good -- ;ham
sms-spam-collection/_ham_/2694.tsms;"  nice  shirts    thing   wear    nudist themed ;   miss ?";tsms;null;96;96; ; ; ;"_; "; ;94;en;nice -- ;ham
sms-spam-collection/_ham_/473.tsms;.  meant    money enters  account ,  bank  remove  flat rate.  transfered <#>   account  <#> dollars  removed.   banks differ  charges  differ.   trust  9ja person   sending account details  cos... ;tsms;null;299;285; ; ; ; ; ;285;en;sure -- so -- here -- ;ham
sms-spam-collection/_ham_/2289.tsms;   message offer;tsms;null;28;28; ; ; ; ; ;28;en;don't -- ;ham
sms-spam-collection/_ham_/3173.tsms;    plumbers tape   wrench   borrow?;tsms;null;60;60; ; ; ; ; ;60;en; ;ham
sms-spam-collection/_ham_/1185.tsms;yo, you around? just got my car back;tsms;null;37;37; ; ; ; ; ;37;ht; ;ham
sms-spam-collection/_ham_/4697.tsms; guy       dumb  realize .;tsms;null;51;51; ; ; ; ; ;51;en; ;ham
sms-spam-collection/_ham_/2552.tsms;' .  ü .;tsms;null;21;21; ; ; ; ; ;21;en;there -- see -- ;ham
sms-spam-collection/_ham_/4291.tsms;  information, ikea  spelled   caps.    yelling.   thought   left ,   sitting   bed   mess    .         home  class.      bullshit .  makes    listen   .;tsms;null;291;291; ; ; ; ; ;291;en;when -- not -- bullshit -- ;ham
sms-spam-collection/_ham_/954.tsms; remember   dobby' bowl   car;tsms;null;48;48; ; ; ; ; ;48;en; ;ham
sms-spam-collection/_ham_/1791.tsms;  working     eyes  philosophy   text     bit  free  chat...;tsms;null;101;101; ; ; ; ; ;101;en;when -- so -- not -- later -- ;ham
sms-spam-collection/_ham_/2608.tsms; yeah! laughing  loud. luckily     starring role  !;tsms;null;63;63; ; ; ;:-) ; ;60;en;yeah! -- out -- like -- ;ham
sms-spam-collection/_ham_/2414.tsms;laughing  loud  .  send  picture    .    . pose   comb  hair dryer  .;tsms;null;117;117; ; ; ; ; ;117;en;see -- right -- out -- now -- ;ham
sms-spam-collection/_ham_/5102.tsms;alright, call   you'reply close;tsms;null;33;33; ; ; ; ; ;33;en;alright -- ;ham
sms-spam-collection/_ham_/3102.tsms;pathaya enketa maraikara pa';tsms;null;29;29; ; ; ; ; ;29;ms; ;ham
sms-spam-collection/_ham_/1733.tsms;,   happen tonight?;tsms;null;28;28; ; ; ; ; ;28;en;okay -- ;ham
sms-spam-collection/_ham_/2450.tsms;    ?;tsms;null;26;26; ; ; ; ; ;26;en;what -- don't -- ;ham
sms-spam-collection/_ham_/4604.tsms;    plan  staying  night    won'  back  late;tsms;null;74;74; ; ; ; ; ;74;en;not -- night -- ;ham
sms-spam-collection/_ham_/3288.tsms; gas station    block    house,  drive     armenia ends  swann      howard;tsms;null;133;133; ; ; ; ; ;133;en;right -- like -- away -- ;ham
sms-spam-collection/_ham_/5250.tsms;   search  vid.. finishd..;tsms;null;39;39; ; ; ; ; ;39;en;not -- come -- ;ham
sms-spam-collection/_ham_/4723.tsms;' home,  love ...    awake ... *loving kiss*;tsms;null;60;60; ; ; ; ; ;60;en; ;ham
sms-spam-collection/_ham_/3221.tsms;   hotel dusk game  .  solve puzzles   area thing;tsms;null;73;73; ; ; ; ; ;73;en;like -- ;ham
sms-spam-collection/_ham_/4825.tsms; thought  it... || drink  tap & spile  . ||   pub  gas stop   broad stop   canal. || ?;tsms;null;112;112; ; ; ; ; ;112;en;stop -- okay -- not -- ;ham
sms-spam-collection/_ham_/1283.tsms;" green quote  told  jerry  cartoon "" person  irritates       loves     fails  express it...!..!!   good nyt";tsms;null;160;160; ; ; ;:-) :-) ; ;154;en;good -- ;ham
sms-spam-collection/_ham_/3799.tsms;"feb <#>  "" love "" day. send     ""valued friends""  .  3  back    married  person  love!   ignore    lose  love 4  ";tsms;null;166;159; ; ; ; ; ;159;en;this -- ;ham
sms-spam-collection/_ham_/3033.tsms;jokin  lar...  depends   phone  father   lor...;tsms;null;70;70; ; ; ;:-) ; ;67;en; ;ham
sms-spam-collection/_ham_/5099.tsms;      mates phone   didnt write  love kate;tsms;null;71;71; ; ; ; ; ;71;en;this -- sorry -- ;ham
sms-spam-collection/_ham_/1664.tsms;     .;tsms;null;28;28; ; ; ; ; ;28;en;not -- like -- ;ham
sms-spam-collection/_ham_/1128.tsms;"height  "" shit....!!"" situatio  guy throws  love letter     life  falls   brothers head whos  gay,.;-)";tsms;null;122;122; ; ; ;n: :-D ; ;116;en;oh -- ;ham
sms-spam-collection/_ham_/1511.tsms;pete,   phone ?  jenny  college  leanne.     ?;tsms;null;91;91; ; ; ;:) ; ;88;en;what -- this -- now -- ;ham
sms-spam-collection/_ham_/2961.tsms;sir send  group mail check .;tsms;null;33;33; ; ; ; ; ;33;en; ;ham
sms-spam-collection/_ham_/4313.tsms;  ten rs   shelf buy  egg.;tsms;null;41;41; ; ; ;:) ; ;39;en; ;ham
